%# iteration evaluations sigma void void mean(1...dimension) (randomSeed=1323192291123, Tue Dec 06 18:24:51 CET 2011)

0 0 0.2 0 0 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
1 10 0.19153230764440365 0 0 0.016880704042937456 0.22523845807136894 -0.06169682600088445 0.007742345103724517 -0.11105058754000392 -0.010645910898470433 -0.07098729258008965 -0.11125134480545863 0.06156277381270487 0.1964437934726654 
2 20 0.16361794623605835 0 0 0.07073268367331856 0.17252987581593746 -0.08297300762715826 0.031802930157131974 -0.06644738669365757 0.05456334767279116 -0.01729111528805464 -0.03332366248016518 0.06643741298117394 0.039339926077485356 
3 30 0.1539903106906438 0 0 0.046884919168991825 0.05137426875298343 0.00965221849405564 -0.07142473123901237 -0.06963172293277164 0.23232391230225644 0.04291637950716031 0.11003197579046325 0.06759986408660723 0.05585048103452494 
4 40 0.13198000925064485 0 0 0.04238850133570507 0.059895912758720284 -0.05961549035704375 -0.051905548204858834 -0.0848420155254188 0.11669919622928411 0.011633428441941058 0.05583708444486129 0.01887139414755292 0.13860164390523463 
5 50 0.12374919690261563 0 0 0.03725612324690437 -0.04632797923538607 0.07701137408367521 -0.03602090572248069 -0.04368705621162093 0.12703035948694916 0.07597574093674304 0.05783764434620848 -0.024043432737778155 0.18851706874173238 
7 70 0.1060578367765447 0 0 0.11232690490651495 0.025872956216441784 -9.463376785019545E-4 0.022281006705148595 0.07899295602771993 -0.010855142217143815 0.1059362520362226 0.04260369221658187 -0.0461929171180285 0.08568801582945103 
10 100 0.08723979094733568 0 0 0.08211730272690078 -0.04129926234959547 -0.05808601035846516 -0.0031378535870355516 -0.02686891241677674 -0.07783601127542902 0.004543533780425505 0.08009531677471667 0.055565736416940445 0.1828231776262961 
13 130 0.06557385980048697 0 0 0.03235754739880024 0.03941526264653467 -0.04362370002859369 -0.0253633781928705 0.015856133348237905 0.058379147232620644 -0.012010157571115588 0.0010582352942959264 0.025928085865868988 0.13900714222789737 
16 160 0.04896646033386878 0 0 -0.011773346328903062 0.011923340523501457 -0.019307751238719764 -0.0592367270704841 -0.004660766568046029 -0.002384855648989771 0.018950095921151364 0.02092100442723206 -0.006300403363979569 0.14382523976755782 
20 200 0.04341244645577119 0 0 -0.0017220409637166718 0.020701660071480665 4.6535317942154875E-4 0.01876083087725747 -0.018269980485331915 0.011371285483144786 -0.0269665663144795 -0.009963116767578724 -0.046233705335874536 0.2323168582821164 
24 240 0.03326536532139778 0 0 -5.156257062928372E-4 -0.012609420247268764 0.005337444354493903 0.008097225038408401 -0.005498739985606583 0.030762141743872637 0.005360113835553059 -0.0017712086468643698 0.008194037857772733 0.22405435994229175 
28 280 0.02453114988578528 0 0 -0.003206641805773333 0.0037410157810880062 4.663436139763366E-4 -0.01875559328632757 -0.0016455342330803347 6.534357263174211E-4 0.02067588134754575 -0.006978670280913004 -0.010677485955066655 0.2462805859840827 
33 330 0.016047653256478733 0 0 -0.012509731477161144 -0.00791255003158839 -0.0029633621847146414 0.002948121795246398 0.009995853974350821 -0.004821541142523922 0.0011201475462500657 -0.001571519092344769 0.0033263463909566204 0.265317619012611 
38 380 0.01232872702437598 0 0 0.00417240954902857 -0.00463643151241777 -0.005170871438186034 0.004439657559969319 6.706995377105898E-4 -0.0030373815449936167 -0.0036596131407453797 4.241635484412749E-4 -0.0013681542847948855 0.2677681444409725 
43 430 0.008667756548105367 0 0 -9.760002955763471E-4 0.002168068724233769 -6.503417481275527E-4 -0.006772436268754533 0.006237049240352794 0.008810601604539732 -9.200234847693125E-4 0.0012298310077673014 -0.007865635756651397 0.2652293238918794 
49 490 0.005993598098228906 0 0 1.8432172622136856E-4 0.0013297507536025885 -3.320192148815604E-4 -0.003207524413119789 -0.004964459003419613 0.0019020184284123105 0.001324180363844239 0.0037023057407351424 3.8499275748509826E-4 0.27470887837604974 
55 550 0.0030823432242066354 0 0 2.6078218592672235E-4 -1.9051429644962976E-4 0.0013820421636461609 2.294580025223838E-4 -8.420797413440622E-4 -0.001336873938562376 -4.9073992789350955E-5 3.016590680043038E-4 5.35189035700436E-4 0.2738867759302609 
61 610 0.002181638864720625 0 0 -9.434150392597814E-4 8.976046001022892E-4 0.001325430761989295 4.1479320594257007E-4 -4.768685257713366E-4 1.1770052392761746E-4 5.870260461785075E-4 -4.2303607436249506E-4 -1.5465812880401423E-4 0.2701852333741541 
68 680 0.0012499015410621032 0 0 -4.18813115406691E-4 -4.5880892069203027E-4 2.2663609930146007E-4 4.328780416509491E-4 1.1126033913838224E-5 6.379449582922416E-4 -1.364932259861223E-7 -1.226056360988051E-4 -5.778793146445684E-4 0.27186516983606995 
75 750 8.498992420781368E-4 0 0 2.8283959545929863E-4 8.96462222403185E-5 -1.8790408949934065E-5 -4.166634029684837E-4 0.0011298608006755594 -2.1833221954030717E-4 6.184750196733737E-5 1.6283834623909382E-4 9.215039470005442E-6 0.27324106993846614 
82 820 4.582937203795929E-4 0 0 5.990377026376053E-5 1.652406070410084E-6 1.913538135519369E-4 8.417382802402646E-5 2.029633196201835E-5 -1.2150550939573072E-5 -2.2875885343174261E-4 1.5220290154062925E-4 -1.633378779912446E-4 0.2731758234766806 
90 900 2.332534236177867E-4 0 0 3.6586196243339245E-5 -5.386032661851318E-5 -9.137038156646968E-5 -1.3729136002550986E-4 2.231375648037159E-5 -5.309971816558349E-5 -7.798900382811122E-5 2.942757342016782E-6 1.1065050637652898E-4 0.27343865709649984 
98 980 1.1956541062598583E-4 0 0 1.571733794179612E-5 2.036039752927307E-5 -8.808341315213561E-5 -2.989606138183439E-5 -5.148720414607288E-5 7.875716261454505E-6 3.698162066596149E-5 -3.364512640821697E-5 -1.3236752963454235E-5 0.27361404706669146 
106 1060 7.047290413157985E-5 0 0 6.424975108786316E-7 -9.331486625877929E-6 -3.934816536938804E-5 -4.286618481653854E-5 -4.1915435858546874E-5 1.0058807002836307E-5 -5.104214683137774E-5 -1.6073390361565402E-5 -2.469716407528142E-6 0.27361629811005617 
115 1150 4.174264147442619E-5 0 0 -1.5588315106020162E-5 -1.0060183383961039E-5 1.8935686978852755E-5 -3.79813922722395E-6 5.145252041934072E-6 1.679299173303262E-5 3.391527485459828E-6 1.2480055383607986E-5 1.1539369033423712E-5 0.273558177614715 
124 1240 2.2649478119505358E-5 0 0 -3.788707988086169E-6 2.835440467511319E-7 1.4819697275359016E-6 6.06353368059522E-6 -1.2688020931313506E-6 7.841661718214567E-6 1.6343646533065867E-6 1.9773918730487323E-6 -2.711603582888376E-6 0.2735763684850206 
