%# iteration evaluations sigma idxmaxSD idxminSD SDs=sigma*sqrt(diag(C)) (randomSeed=1323192291123, Tue Dec 06 18:24:51 CET 2011)

0 0 0.2 1 1 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 
1 10 0.19153230764440365 8 4 0.18975999448111372 0.19275054105705824 0.18994262041373622 0.18931820827095844 0.19248584209604158 0.18967341106881125 0.19003788275316422 0.1929334450802586 0.18932570400134976 0.19152590185624752 
2 20 0.16361794623605835 10 4 0.1609824050365001 0.16277920753661027 0.1606870570758846 0.1592801514444812 0.16239488196328838 0.16004452627867194 0.16090633166673626 0.1627419023008797 0.15990543845961894 0.16323653814228772 
3 30 0.1539903106906438 8 1 0.14929023207357273 0.15216902082833245 0.15088881775823912 0.15109411886826146 0.15120592164019075 0.15226225492546405 0.15049377021430624 0.1531665659230749 0.15045402579135317 0.15152051965578378 
4 40 0.13198000925064485 6 1 0.12640737643229413 0.1300710881429849 0.12807851130167036 0.12787328693996194 0.1283667674045057 0.13093492138768884 0.1272351692162378 0.13020149168873427 0.12815571187033975 0.12886450234117106 
5 50 0.12374919690261563 2 1 0.1169978472912893 0.12248947290801408 0.12113285763804925 0.1186822838522931 0.11916843354661218 0.12242281408600014 0.1184743524650988 0.12030534868309443 0.11997251119109106 0.12025507222987654 
7 70 0.1060578367765447 6 1 0.09914315597151302 0.10330859608375763 0.1028671849489536 0.10015464506025053 0.10439710028618314 0.1047354430472986 0.1002814058321804 0.1010142268074526 0.10193352744248745 0.10094584336284376 
10 100 0.08723979094733568 6 1 0.0795265609792209 0.08372521654413609 0.08202021995603424 0.08087103674192246 0.0840948265137365 0.08604950112515584 0.08157824222278381 0.08239416455950785 0.08276023589102761 0.08137918812717235 
13 130 0.06557385980048697 6 1 0.057996285443763756 0.06118035532793785 0.06006204947523841 0.05932284344831796 0.06297783849569899 0.06395957351623525 0.0589052547671089 0.0617705203587561 0.06181877366642934 0.060623641070247175 
16 160 0.04896646033386878 6 7 0.04276069145554923 0.04453714337211619 0.043979565679912146 0.04307947760033274 0.04540034465802984 0.04771861271307722 0.04250213411900073 0.044517205597455096 0.04583642720382121 0.044354408606374594 
20 200 0.04341244645577119 6 7 0.03721574696829751 0.03813105333360137 0.03839398408283375 0.038002784157196885 0.039438578957050135 0.0411744006040346 0.03676010353341197 0.03800601642813628 0.040766797344443405 0.04006915104639722 
24 240 0.03326536532139778 6 1 0.027240671489488378 0.029089995113978702 0.02888384869435712 0.028204340698212323 0.028818470165744646 0.031089970030610727 0.028540684017041303 0.027938757150799822 0.030996842067134444 0.030700187430750748 
28 280 0.02453114988578528 10 1 0.019395748568457324 0.020915179785498093 0.020699281434483314 0.020186255795686493 0.020326102446692626 0.02260475854471873 0.020678790101895488 0.019939738011327184 0.022065026987173643 0.0230075148366074 
33 330 0.016047653256478733 10 1 0.01226695465109087 0.013130065642179346 0.013234184387901566 0.012722196066501953 0.012819779018815449 0.0144748747314645 0.012784183581266722 0.01264839990049806 0.014117696572607523 0.014669439181821231 
38 380 0.01232872702437598 10 4 0.009273682810995264 0.010015211771387414 0.009780428941241934 0.00926558617568181 0.009440178382516578 0.010598452373248836 0.009617946179917736 0.009429030086555115 0.01053560562152126 0.011611177373284513 
43 430 0.008667756548105367 10 1 0.006241141921726507 0.007028122587892395 0.006547650133811578 0.006387820784393291 0.0065323934291927205 0.00733712168942936 0.006628359680647013 0.00640693951856003 0.007033892280735482 0.007846665329200902 
49 490 0.005993598098228906 10 1 0.004094908356780651 0.004679200884553617 0.004322820098046454 0.004217663224690845 0.0043379461549525435 0.004796430653322178 0.004303875697288264 0.004196080062992997 0.004672200063619027 0.005271221131324177 
55 550 0.0030823432242066354 10 8 0.0020404480078456246 0.002302172308142603 0.002098716231690995 0.002091003095014807 0.0021605777984304727 0.0023441385487964206 0.0021159318245920376 0.002039775851498705 0.00226004112619737 0.0026005469593265965 
61 610 0.002181638864720625 10 4 0.0014243835764527668 0.001560550557911332 0.0014317576624709436 0.0014098963463118565 0.0014762465569707508 0.001614730407674466 0.0014223812678435077 0.0014295020666859172 0.0014944091965687473 0.001993360101406937 
68 680 0.0012499015410621032 10 1 7.749846686085155E-4 8.754845982122504E-4 7.915236553650618E-4 7.925249697103843E-4 7.944694925591493E-4 8.782411848668535E-4 7.933608351662856E-4 7.855212210756499E-4 8.217417181535378E-4 0.0010916640875358082 
75 750 8.498992420781368E-4 10 8 5.105726558534805E-4 5.555909547117352E-4 5.070095555927386E-4 5.118477265942839E-4 5.240762560716152E-4 5.900270016291349E-4 5.038367664714657E-4 5.009515834436741E-4 5.365628302216695E-4 7.201678454621398E-4 
82 820 4.582937203795929E-4 10 8 2.630850281732288E-4 2.880513241078266E-4 2.6250815930394455E-4 2.649270869563993E-4 2.8072176881343896E-4 2.932072511598229E-4 2.6348821149302446E-4 2.559961983530065E-4 2.740096443999296E-4 3.633206760618453E-4 
90 900 2.332534236177867E-4 10 7 1.2390570756849395E-4 1.37982267717998E-4 1.281820917729316E-4 1.288430001856176E-4 1.316920461228558E-4 1.3909118642523973E-4 1.2257868490980395E-4 1.230599342765738E-4 1.3193833535961156E-4 1.7349990310483316E-4 
98 980 1.1956541062598583E-4 10 7 5.965730014050433E-5 6.561310548412969E-5 5.96617714955954E-5 6.258314888535635E-5 6.388155531464009E-5 6.552828361247495E-5 5.815392685362858E-5 5.955787192109137E-5 6.322354240547629E-5 9.049340334822834E-5 
106 1060 7.047290413157985E-5 10 1 3.2699097206597616E-5 3.698606343711235E-5 3.3243831027526165E-5 3.456614486692856E-5 3.581079072367654E-5 3.6061624337186875E-5 3.404022196679655E-5 3.436944048084057E-5 3.539954403848209E-5 5.314083383452262E-5 
115 1150 4.174264147442619E-5 10 1 1.8127746394399572E-5 2.0078992463153845E-5 1.9624416894670458E-5 2.035434889479903E-5 2.010147969392352E-5 1.9552695061752425E-5 1.863294686227464E-5 1.9697759541375166E-5 1.94373260815665E-5 2.9642231300074005E-5 
124 1240 2.2649478119505358E-5 10 7 9.472396126044942E-6 1.0146834230909417E-5 9.94333735738652E-6 1.0303502962318066E-5 1.0278855421282278E-5 1.0107202206079871E-5 9.456701623568678E-6 9.87868345659557E-6 9.740210992940747E-6 1.682275026337713E-5 
133 1330 1.1274618262460467E-5 10 1 4.3496225336484886E-6 4.7253594356403815E-6 4.479848757248638E-6 4.9106368875394835E-6 4.7643339858339855E-6 4.809983488187234E-6 4.363602480391674E-6 4.694845706707794E-6 4.398360272570066E-6 7.809219546183858E-6 
143 1430 6.159065168747806E-6 10 1 2.172143611572793E-6 2.428855639738742E-6 2.302658974559768E-6 2.5220513072215686E-6 2.4477890532573994E-6 2.4760908554434076E-6 2.2067732066371443E-6 2.415004935274929E-6 2.3071168975109524E-6 4.054290939060069E-6 
153 1530 3.5587357795141738E-6 10 1 1.1612149738124261E-6 1.2784223896676067E-6 1.280139140772742E-6 1.3270345750626492E-6 1.2942718789635788E-6 1.3500693176181009E-6 1.1979670673740378E-6 1.2945437072080092E-6 1.273987282555671E-6 2.3043023376934443E-6 
163 1630 2.0419882632346455E-6 10 1 6.277853262452191E-7 7.10912675709682E-7 7.066192544530739E-7 7.101643881455875E-7 7.037991580164146E-7 7.26456057512798E-7 6.442912045135384E-7 6.753669124957538E-7 6.669902375026601E-7 1.3144246744228111E-6 
174 1740 9.216050065159973E-7 10 8 2.810416538488744E-7 2.9400746070700323E-7 3.0446452155831086E-7 2.877984707347647E-7 2.9105759461300507E-7 2.9994818126902693E-7 2.789839660147158E-7 2.7654583350690506E-7 2.814321178665575E-7 5.711534298279359E-7 
185 1850 5.091982729635914E-7 10 1 1.4002472846982435E-7 1.567621057969543E-7 1.5948336089598632E-7 1.4469143344112178E-7 1.5768388762564187E-7 1.5568595567050395E-7 1.4236318416374144E-7 1.4307036843167812E-7 1.4574450421372337E-7 3.1469493094316024E-7 
196 1960 1.9573957230462395E-7 10 1 4.9978353960555535E-8 5.6302083928746315E-8 5.623445899220339E-8 5.0022787055759E-8 5.475670471284819E-8 5.6713434683307804E-8 5.0686511305233215E-8 5.154015777985258E-8 5.381860492956351E-8 1.1838538243135455E-7 
200 2001 1.3964197243399084E-7 10 8 3.546405895797775E-8 3.9004201917913026E-8 3.832464123917281E-8 3.5898076749749525E-8 3.730676992043177E-8 4.002071107931122E-8 3.5228440155179286E-8 3.51547012032984E-8 3.6821714871863E-8 8.23906897805197E-8 
